"","lhs","rhs","support","confidence","coverage","lift","count"
"26","{233110195600}","{264200301000}",0.000126474215069403,0.861538461538462,0.000146800428205557,9.29033089605896,56
"27","{523862700000}","{264200301000}",0.00010163106568077,0.833333333333333,0.000121957278816924,8.98618315839036,45
"28","{113199200000}","{264200301000}",0.00010163106568077,0.803571428571429,0.000126474215069403,8.66524804559071,45
"29","{513150100000}","{264200301000}",0.000103889533807009,0.821428571428571,0.000126474215069403,8.8578091132705,46
"30","{205063700800}","{264200301000}",0.000108406470059488,0.813559322033898,0.000133249619448121,8.772951693615,48
"31","{243120710000}","{264200301000}",0.000115181874438206,0.80952380952381,0.000142283491953078,8.72943506815064,51
"32","{230500151500}","{264200301000}",0.000103889533807009,0.807017543859649,0.000128732683195642,8.70240895338856,46
"33","{161426700000}","{264200301000}",0.000103889533807009,0.807017543859649,0.000128732683195642,8.70240895338856,46
"34","{722847800085}","{264200301000}",0.000108406470059488,0.8,0.00013550808757436,8.62673583205475,48
"35","{511938900000}","{264200301000}",0.000108406470059488,0.857142857142857,0.000126474215069403,9.24293124863009,48
"36","{106281300000}","{264200301000}",0.000108406470059488,0.813559322033898,0.000133249619448121,8.772951693615,48
"37","{111733105200}","{264200301000}",0.000110664938185727,0.844827586206897,0.000130991151321881,9.11013051229919,49
"38","{110186100000}","{264200301000}",0.000149058896331796,0.804878048780488,0.000185194386351625,8.67933787981118,66
"39","{110112500000}","{264200301000}",0.000106148001933249,0.854545454545454,0.000124215746943163,9.21492236605848,47
"40","{521046500000}","{264200301000}",0.000112923406311967,0.819672131147541,0.000137766555700599,8.83886868038396,50
"41","{500435100000}","{264200301000}",0.000126474215069403,0.835820895522388,0.000151317364458035,9.01300758572884,56
"42","{521013100000}","{264200301000}",0.000106148001933249,0.839285714285714,0.000126474215069403,9.05037018095029,47
"43","{705470600000}","{264200301000}",0.000108406470059488,0.842105263157895,0.000128732683195642,9.08077456005763,48
"44","{212423142000}","{264200301000}",0.00013550808757436,0.845070422535211,0.000160351236962993,9.11274911836769,60
"45","{220651000010}","{264200301000}",0.000110664938185727,0.830508474576271,0.000133249619448121,8.95572152056531,49
"46","{515334100000}","{264200301000}",0.000119698810690685,0.803030303030303,0.000149058896331796,8.65941286172162,53
"47","{514742000000}","{264200301000}",0.000112923406311967,0.806451612903226,0.000140025023826839,8.69630628231325,50
"48","{513150000000}","{271500513200}",0.000112923406311967,0.806451612903226,0.000140025023826839,11.621396610625,50
"49","{513150000000}","{264200301000}",0.000117440342564445,0.838709677419355,0.000140025023826839,9.04415853360578,52
"50","{521082800000}","{264200301000}",0.000103889533807009,0.821428571428571,0.000126474215069403,8.8578091132705,46
"51","{277109411200}","{277109311200}",0.000119698810690685,0.815384615384615,0.000146800428205557,27.3593792990883,53
"52","{520591100000}","{264200301000}",0.000110664938185727,0.875,0.000126474215069403,9.43549231630988,49
"53","{514038700000}","{271500513200}",0.00010163106568077,0.803571428571429,0.000126474215069403,11.5798916227299,45
"54","{520594000000}","{264200301000}",0.000112923406311967,0.87719298245614,0.000128732683195642,9.4591401667267,50
"55","{260231803300}","{264200301000}",0.000126474215069403,0.875,0.000144541960079317,9.43549231630988,56
"56","{521006500000}","{264200301000}",0.000126474215069403,0.933333333333333,0.00013550808757436,10.0645251373972,56
"57","{747062400000}","{264200301000}",0.000119698810690685,0.854838709677419,0.000140025023826839,9.21808465925205,53
"58","{520564900000}","{264200301000}",0.000121957278816924,0.805970149253731,0.000151317364458035,8.6911144576671,54
"59","{205023100800}","{264200301000}",0.000137766555700599,0.835616438356164,0.000164868173215471,9.01080283827636,61
"60","{114014205200}","{264200301000}",0.000119698810690685,0.803030303030303,0.000149058896331796,8.65941286172162,53
"61","{521099500000}","{264200301000}",0.00013550808757436,0.857142857142857,0.000158092768836753,9.24293124863009,60
"62","{236396102000}","{264200301000}",0.000121957278816924,0.830769230769231,0.000146800428205557,8.95853336405685,54
"63","{210435926900}","{264200301000}",0.000121957278816924,0.830769230769231,0.000146800428205557,8.95853336405685,54
"64","{210593932000}","{264200301000}",0.000117440342564445,0.8125,0.000144541960079317,8.7615285794306,52
"65","{205052400200}","{264200301000}",0.000140025023826839,0.837837837837838,0.000167126641341711,9.03475712140869,62
"66","{100503700000}","{264200301000}",0.000133249619448121,0.819444444444444,0.000162609705089232,8.83641343908386,59
"67","{220660050000}","{264200301000}",0.000108406470059488,0.842105263157895,0.000128732683195642,9.08077456005763,48
"68","{130921700000}","{264200301000}",0.000117440342564445,0.8,0.000146800428205557,8.62673583205475,52
"69","{521048100000}","{264200301000}",0.000119698810690685,0.815384615384615,0.000146800428205557,8.7926345980558,53
"70","{745728800000}","{264200301000}",0.000115181874438206,0.82258064516129,0.000140025023826839,8.87023240795952,51
"71","{231042900000}","{264200301000}",0.000130991151321881,0.805555555555556,0.000162609705089232,8.68664371977735,58
"72","{702012000000}","{702012100000}",0.000133249619448121,0.880597014925373,0.000151317364458035,5907.7118950701,59
"73","{702012100000}","{702012000000}",0.000133249619448121,0.893939393939394,0.000149058896331796,5907.7118950701,59
"74","{205054200000}","{264200301000}",0.000130991151321881,0.805555555555556,0.000162609705089232,8.68664371977735,58
"75","{521003300000}","{264200301000}",0.000128732683195642,0.802816901408451,0.000160351236962993,8.65711166244931,57
"76","{520564500000}","{264200301000}",0.000124215746943163,0.873015873015873,0.000142283491953078,9.41409664212324,55
"77","{723381700000}","{271500513200}",0.000128732683195642,0.838235294117647,0.000153575832584275,12.0794163593967,57
"78","{513241400000}","{264200301000}",0.000142283491953078,0.887323943661972,0.000160351236962993,9.56838657428608,63
"79","{513161700000}","{264200301000}",0.000149058896331796,0.857142857142857,0.000173902045720429,9.24293124863009,66
"80","{513044600000}","{264200301000}",0.000146800428205557,0.822784810126582,0.000178418981972907,8.87243400448669,65
"81","{723800900000}","{271500513200}",0.000128732683195642,0.850746268656716,0.000151317364458035,12.2597061558056,57
"82","{501182800000}","{264200301000}",0.00013550808757436,0.8,0.00016938510946795,8.62673583205475,60
"83","{210169500000}","{264200301000}",0.000142283491953078,0.807692307692308,0.000176160513846668,8.70968521505528,63
"84","{516814100000}","{264200301000}",0.00013550808757436,0.8,0.00016938510946795,8.62673583205475,60
"85","{220658200011}","{264200301000}",0.000149058896331796,0.835443037974684,0.000178418981972907,9.0089329891711,66
"86","{721457400000}","{264200301000}",0.000126474215069403,0.835820895522388,0.000151317364458035,9.01300758572884,56
"87","{526700100000}","{264200301000}",0.000133249619448121,0.819444444444444,0.000162609705089232,8.83641343908386,59
"88","{121013600000}","{264200301000}",0.000140025023826839,0.826666666666667,0.00016938510946795,8.91429369312324,62
"89","{521071000000}","{264200301000}",0.000133249619448121,0.842857142857143,0.000158092768836753,9.08888239448625,59
"90","{721652200000}","{264200301000}",0.000130991151321881,0.816901408450704,0.000160351236962993,8.8089908144221,58
"91","{721536800000}","{271500513200}",0.000128732683195642,0.890625,0.000144541960079317,12.834379881859,57
"92","{521067900000}","{264200301000}",0.000144541960079317,0.914285714285714,0.000158092768836753,9.85912666520542,64
"93","{111112800200}","{271500513200}",0.000119698810690685,0.803030303030303,0.000149058896331796,11.5720937159133,53
"94","{520594100000}","{264200301000}",0.000128732683195642,0.838235294117647,0.000153575832584275,9.03904305932207,57
"95","{260220503300}","{264200301000}",0.000176160513846668,0.821052631578947,0.000214554471992737,8.85375519605619,78
"96","{152130000000}","{264200301000}",0.000128732683195642,0.802816901408451,0.000160351236962993,8.65711166244931,57
"97","{513344800000}","{264200301000}",0.000137766555700599,0.813333333333333,0.00016938510946795,8.77051476258899,61
"98","{232102605000}","{271500513200}",0.000133249619448121,0.830985915492958,0.000160351236962993,11.9749489582159,59
"99","{511073200000}","{264200301000}",0.000149058896331796,0.825,0.000180677450099147,8.89632132680646,66
"100","{510330100000}","{271500513200}",0.000124215746943163,0.833333333333333,0.000149058896331796,12.0087764976459,55
"101","{120919200000}","{264200301000}",0.000180677450099147,0.833333333333333,0.000216812940118976,8.98618315839036,80
"102","{521050700000}","{264200301000}",0.00013550808757436,0.821917808219178,0.000164868173215471,8.86308475896036,60
"103","{162561900000}","{264200301000}",0.000128732683195642,0.802816901408451,0.000160351236962993,8.65711166244931,57
"104","{521003100000}","{264200301000}",0.000140025023826839,0.837837837837838,0.000167126641341711,9.03475712140869,62
"105","{795848200000}","{264200301000}",0.000162609705089232,0.837209302325581,0.000194228258856583,9.02797935912706,72
"106","{104236000000}","{264200301000}",0.000124215746943163,0.808823529411765,0.000153575832584275,8.72188365373182,55
"107","{702136500000}","{264200301000}",0.000155834300710514,0.811764705882353,0.000191969790730343,8.75359959429085,69
"108","{521017400000}","{264200301000}",0.000140025023826839,0.815789473684211,0.000171643577594189,8.79700035505583,62
"109","{520593500000}","{264200301000}",0.000126474215069403,0.8,0.000158092768836753,8.62673583205475,56
"110","{521075200000}","{264200301000}",0.000133249619448121,0.819444444444444,0.000162609705089232,8.83641343908386,59
"111","{111793105200}","{264200301000}",0.000142283491953078,0.818181818181818,0.000173902045720429,8.82279801005599,63
"112","{210497832600}","{264200301000}",0.000162609705089232,0.8,0.00020326213136154,8.62673583205475,72
"113","{102789700000}","{264200301000}",0.00013550808757436,0.833333333333333,0.000162609705089232,8.98618315839036,60
"114","{220656020011}","{264200301000}",0.000171643577594189,0.808510638297872,0.000212296003866497,8.71850961750214,76
"115","{260536401000}","{264200301000}",0.000178418981972907,0.858695652173913,0.000207779067614019,9.25967568929789,79
"116","{521077200000}","{264200301000}",0.000151317364458035,0.848101265822785,0.000178418981972907,9.14543197385551,67
"117","{521009600000}","{264200301000}",0.000137766555700599,0.813333333333333,0.00016938510946795,8.77051476258899,61
"118","{121014100000}","{264200301000}",0.000144541960079317,0.810126582278481,0.000178418981972907,8.73593501980227,64
"119","{722534800000}","{264200301000}",0.00016938510946795,0.806451612903226,0.000210037535740258,8.69630628231325,75
"120","{204004100110}","{264200301000}",0.000173902045720429,0.802083333333333,0.000216812940118976,8.64920128995072,77
"121","{521007000000}","{264200301000}",0.000146800428205557,0.915492957746479,0.000160351236962993,9.87214487823167,65
"122","{511841800000}","{264200301000}",0.000155834300710514,0.802325581395349,0.000194228258856583,8.65181355249677,69
"123","{703963100000}","{264200301000}",0.000153575832584275,0.80952380952381,0.000189711322604104,8.72943506815064,68
"124","{231000100000}","{264200301000}",0.000167126641341711,0.831460674157303,0.000201003663235301,8.96598948837151,74
"125","{110187600000}","{264200301000}",0.000171643577594189,0.826086956521739,0.000207779067614019,8.90804243527392,76
"126","{101300100000}","{264200301000}",0.000155834300710514,0.802325581395349,0.000194228258856583,8.65181355249677,69
"127","{210407042200}","{271413101000}",0.000160351236962993,0.825581395348837,0.000194228258856583,12.6256097492408,71
"128","{227250013211}","{264200301000}",0.000164868173215471,0.829545454545455,0.000198745195109061,8.94533687130677,73
"129","{511938800000}","{271500513200}",0.000133249619448121,0.830985915492958,0.000160351236962993,11.9749489582159,59
"130","{101597600000}","{264200301000}",0.00016938510946795,0.806451612903226,0.000210037535740258,8.69630628231325,75
"131","{501080500000}","{264200301000}",0.000146800428205557,0.822784810126582,0.000178418981972907,8.87243400448669,65
"132","{130900200000}","{264200301000}",0.000180677450099147,0.808080808080808,0.000223588344497694,8.71387457783308,80
"133","{521009400000}","{264200301000}",0.000155834300710514,0.821428571428571,0.000189711322604104,8.8578091132705,69
"134","{521056300000}","{264200301000}",0.000164868173215471,0.802197802197802,0.000205520599487779,8.65043565576918,73
"135","{743326000000}","{264200301000}",0.000144541960079317,0.8,0.000180677450099147,8.62673583205475,64
"136","{706879800000}","{264200301000}",0.000191969790730343,0.817307692307692,0.000234880685128891,8.81337194380593,85
"137","{205001300300}","{264200301000}",0.000221329876371455,0.816666666666667,0.00027101617514872,8.80645949522255,98
"138","{111153400200}","{264200301000}",0.000173902045720429,0.827956989247312,0.000210037535740258,8.92820778317494,77
"139","{747063100000}","{264200301000}",0.000158092768836753,0.843373493975904,0.000187452854477865,9.09445042535892,70
"140","{101783600000}","{264200301000}",0.000187452854477865,0.83,0.000225846812623933,8.9502384257568,83
"141","{513218900000}","{264200301000}",0.000137766555700599,0.813333333333333,0.00016938510946795,8.77051476258899,61
"142","{501085600000}","{264200301000}",0.000160351236962993,0.806818181818182,0.000198745195109061,8.70025914880521,71
"143","{512089700000}","{264200301000}",0.000158092768836753,0.864197530864197,0.000182935918225386,9.31900475684926,70
"144","{521077100000}","{264200301000}",0.000167126641341711,0.850574712643678,0.000196486726982822,9.17210418925361,74
"145","{513310500000}","{264200301000}",0.000162609705089232,0.8,0.00020326213136154,8.62673583205475,72
"146","{130819900000}","{264200301000}",0.000164868173215471,0.811111111111111,0.00020326213136154,8.74655160749995,73
"147","{521096500000}","{264200301000}",0.000155834300710514,0.811764705882353,0.000191969790730343,8.75359959429085,69
"148","{200681800000}","{264200301000}",0.000185194386351625,0.82,0.000225846812623933,8.84240422785612,82
"149","{723778000000}","{264200301000}",0.000151317364458035,0.817073170731707,0.000185194386351625,8.81084299920226,67
"150","{747075500000}","{264200301000}",0.000146800428205557,0.833333333333333,0.000176160513846668,8.98618315839036,65
"151","{230111853000}","{264200301000}",0.000182935918225386,0.835051546391753,0.000219071408245215,9.00471137108807,81
"152","{521094900000}","{264200301000}",0.000155834300710514,0.802325581395349,0.000194228258856583,8.65181355249677,69
"153","{521011000000}","{264200301000}",0.000185194386351625,0.836734693877551,0.000221329876371455,9.02286145699604,82
"154","{101511600000}","{264200301000}",0.000171643577594189,0.817204301075269,0.000210037535740258,8.8122570327441,76
"155","{526700200000}","{264200301000}",0.000187452854477865,0.83,0.000225846812623933,8.9502384257568,83
"156","{514038600000}","{264200301000}",0.000144541960079317,0.831168831168831,0.000173902045720429,8.96284242291402,64
"157","{130854300000}","{264200301000}",0.00016938510946795,0.806451612903226,0.000210037535740258,8.69630628231325,75
"158","{276600501000}","{264200301000}",0.000234880685128891,0.8,0.000293600856411113,8.62673583205475,104
"159","{204030600000}","{204030700000}",0.00020326213136154,0.810810810810811,0.000250689962012566,184.012910911937,90
"160","{521063100000}","{264200301000}",0.00020326213136154,0.818181818181818,0.000248431493886327,8.82279801005599,90
"161","{513217100000}","{264200301000}",0.000185194386351625,0.836734693877551,0.000221329876371455,9.02286145699604,82
"162","{747089300000}","{264200301000}",0.000185194386351625,0.82,0.000225846812623933,8.84240422785612,82
"163","{230100157211}","{264200301000}",0.000187452854477865,0.821782178217822,0.000228105280750173,8.8616222037196,83
"164","{513648600000}","{264200301000}",0.000194228258856583,0.826923076923077,0.000234880685128891,8.91705867255659,86
"165","{205252100000}","{264200301000}",0.000196486726982822,0.861386138613861,0.000228105280750173,9.28868833401934,87
"166","{521056200000}","{264200301000}",0.000185194386351625,0.845360824742268,0.000219071408245215,9.11588064727435,82
"167","{521057000000}","{264200301000}",0.000176160513846668,0.8125,0.000216812940118976,8.7615285794306,78
"168","{205252000000}","{264200301000}",0.00020326213136154,0.87378640776699,0.000232622217002651,9.42240564180737,90
"169","{500385500000}","{264200301000}",0.000182935918225386,0.801980198019802,0.000228105280750173,8.64808913856974,81
"170","{205058800000}","{264200301000}",0.000191969790730343,0.80952380952381,0.00023713915325513,8.72943506815064,85
"171","{743357500000}","{264200301000}",0.00020326213136154,0.849056603773585,0.000239397621381369,9.15573378402037,90
"172","{521074200000}","{264200301000}",0.000210037535740258,0.808695652173913,0.000259723834517523,8.72050469979447,93
"173","{521003600000}","{264200301000}",0.000194228258856583,0.819047619047619,0.00023713915325513,8.83213430424653,86
"174","{521096400000}","{264200301000}",0.000178418981972907,0.814432989690722,0.000219071408245215,8.78237281871553,79
"175","{511734300000}","{264200301000}",0.000219071408245215,0.858407079646018,0.000255206898265045,9.25656389058972,97
"176","{114042500200}","{264200301000}",0.000228105280750173,0.808,0.000282308515779917,8.71300319037529,101
"177","{701805500000}","{264200301000}",0.000185194386351625,0.803921568627451,0.000230363748876412,8.66902375280011,82
"178","{521004600000}","{264200301000}",0.000214554471992737,0.833333333333333,0.000257465366391284,8.98618315839036,95
"179","{521071600000}","{264200301000}",0.000196486726982822,0.813084112149533,0.000241656089507609,8.76782730594349,87
"180","{227215026000}","{264200301000}",0.000216812940118976,0.80672268907563,0.000268757707022481,8.69922941047538,96
"181","{220256013000}","{271500513200}",0.000198745195109061,0.8,0.000248431493886327,11.52842543774,88
"182","{227221525000}","{271500513200}",0.000223588344497694,0.811475409836066,0.000275533111401199,11.6937921960683,99
"183","{271404701000}","{264200301000}",0.000284566983906156,0.84,0.0003387702189359,9.05807262365748,126
"184","{514919400000}","{264200301000}",0.000219071408245215,0.829059829059829,0.000264240770770002,8.94010016783452,97
"185","{260205401000}","{264200301000}",0.000221329876371455,0.823529411764706,0.000268757707022481,8.88046335652695,98
"186","{520593600000}","{264200301000}",0.000210037535740258,0.823008849557522,0.000255206898265045,8.87484991572004,93
"187","{746342400000}","{264200301000}",0.000201003663235301,0.801801801801802,0.000250689962012566,8.64616541726208,89
"188","{747063300000}","{264200301000}",0.000210037535740258,0.801724137931034,0.000261982302643763,8.64532793514107,93
"189","{268811302100}","{264200301000}",0.000252948430138805,0.811594202898551,0.000311668601421028,8.75176098904105,112
"190","{523862800000}","{264200301000}",0.000207779067614019,0.821428571428571,0.000252948430138805,8.8578091132705,92
"191","{520564300000}","{264200301000}",0.000216812940118976,0.842105263157895,0.000257465366391284,9.08077456005763,96
"192","{520576200000}","{264200301000}",0.000212296003866497,0.810344827586207,0.000261982302643763,8.7382884505727,94
"193","{275500501000}","{264200301000}",0.000286825452032395,0.814102564102564,0.000352321027693336,8.77880970088905,127
"194","{521092400000}","{264200301000}",0.000212296003866497,0.810344827586207,0.000261982302643763,8.7382884505727,94
"195","{220662055600}","{264200301000}",0.000221329876371455,0.80327868852459,0.000275533111401199,8.66209130677628,98
"196","{521071700000}","{264200301000}",0.00023713915325513,0.826771653543307,0.000286825452032396,8.9154258106865,105
"197","{233120681000}","{264200301000}",0.000239397621381369,0.809160305343511,0.000295859324537353,8.72551524997904,106
"198","{520619000000}","{264200301000}",0.000239397621381369,0.821705426356589,0.000291342388284874,8.86079455618026,106
"199","{521056600000}","{264200301000}",0.000234880685128891,0.818897637795276,0.000286825452032395,8.83051699344187,104
"200","{260259901000}","{264200301000}",0.000250689962012566,0.804347826086957,0.000311668601421028,8.67362026592461,111
"201","{164020900000}","{264200301000}",0.000252948430138805,0.811594202898551,0.000311668601421028,8.75176098904105,112
"202","{243100406000}","{264200301000}",0.000248431493886327,0.814814814814815,0.00030489319704231,8.78649019931502,110
"203","{120280800000}","{264200301000}",0.000289083920158635,0.836601307189543,0.000345545623314618,9.02142309234483,128
"204","{700878600000}","{700878700000}",0.000327477878304703,0.941558441558442,0.000347804091440857,2368.75774793388,145
"205","{700878700000}","{700878600000}",0.000327477878304703,0.823863636363636,0.000397490390218123,2368.75774793388,145
"206","{230125000000}","{264200301000}",0.000255206898265045,0.869230769230769,0.000293600856411113,9.37328027905949,113
"207","{265301001000}","{264200301000}",0.000309410133294789,0.825301204819277,0.000374905708955729,8.89956934481552,137
"208","{230500758000}","{271500513200}",0.000243914557633848,0.830769230769231,0.000293600856411113,11.9718264161146,108
"209","{230500758000}","{264200301000}",0.000241656089507609,0.823076923076923,0.000293600856411113,8.87558398105633,107
"210","{747062200000}","{264200301000}",0.000248431493886327,0.808823529411765,0.000307151665168549,8.72188365373182,110
"211","{521094700000}","{264200301000}",0.000277791579527438,0.842465753424658,0.000329736346430943,9.08466187793437,123
"212","{230511100000}","{271500513200}",0.000293600856411113,0.8125,0.000361354900198293,11.7085570852047,130
"213","{521047300000}","{264200301000}",0.000327477878304703,0.801104972375691,0.00040878273084932,8.63865121303825,145
"214","{521048700000}","{264200301000}",0.000316185537673507,0.838323353293413,0.000377164177081969,9.03999263838072,140
"215","{251370104100}","{264200301000}",0.000246173025760087,0.801470588235294,0.000307151665168549,8.64259380233426,109
"216","{210154900000}","{264200301000}",0.000289083920158635,0.8,0.000361354900198293,8.62673583205475,128
"217","{521073100000}","{264200301000}",0.00030715166516855,0.829268292682927,0.000370388772703251,8.94234811859334,136
"218","{264623501000}","{264200301000}",0.000334253282683421,0.808743169398907,0.000413299667101798,8.72101709797884,148
"219","{513216900000}","{264200301000}",0.000318444005799746,0.801136363636364,0.000397490390218123,8.63898971817983,141
"220","{747061900000}","{264200301000}",0.000293600856411113,0.822784810126582,0.000356837963945815,8.87243400448669,130
"221","{702007600000}","{702007500000}",0.000390714985839405,0.816037735849057,0.000478795242762739,1072.17672582722,173
"222","{513861000000}","{264200301000}",0.000316185537673507,0.823529411764706,0.000383939581460687,8.88046335652695,140
"223","{747073500000}","{264200301000}",0.000320702473925985,0.860606060606061,0.00037264724082949,9.28027642539223,142
"224","{521056400000}","{264200301000}",0.000350062559567097,0.842391304347826,0.000415558135228038,9.08385906228591,155
"225","{513218200000}","{264200301000}",0.00030715166516855,0.81437125748503,0.000377164177081969,8.78170713442699,136
"226","{227250015900}","{271500513200}",0.0003387702189359,0.810810810810811,0.000417816603354277,11.6842149706825,150
"227","{521056800000}","{264200301000}",0.000356837963945815,0.844919786096257,0.000422333539606755,9.11112474241076,158
"228","{520564200000}","{264200301000}",0.000345545623314618,0.818181818181818,0.000422333539606756,8.82279801005599,153
"229","{747061800000}","{264200301000}",0.000325219410178464,0.813559322033898,0.000399748858344362,8.772951693615,144
"230","{101941400000}","{264200301000}",0.000343287155188379,0.808510638297872,0.000424592007732995,8.71850961750214,152
"231","{705909700000}","{264200301000}",0.00040878273084932,0.819004524886878,0.000499121455898893,8.83166960182075,181
"232","{520561800000}","{264200301000}",0.000379422645208208,0.827586206896552,0.000458469029626585,8.92420948143595,168
"233","{520562100000}","{264200301000}",0.000356837963945815,0.81025641025641,0.00044040128461667,8.73733500938878,158
"234","{520581600000}","{264200301000}",0.00037264724082949,0.804878048780488,0.000462985965879064,8.67933787981118,165
"235","{161425200000}","{264200301000}",0.000397490390218123,0.807339449541284,0.000492346051520175,8.70588019748644,176
"236","{513278900000}","{264200301000}",0.000392973453965644,0.809302325581395,0.000485570647141457,8.72704671382283,174
"237","{513217800000}","{264200301000}",0.000424592007732995,0.824561403508772,0.000514930732782568,8.89159175672309,188
"238","{275401901000}","{264200301000}",0.00051041379653009,0.815884476534296,0.000625595670968296,8.79802481066955,226
"239","{747062100000}","{264200301000}",0.000415558135228038,0.807017543859649,0.000514930732782568,8.70240895338856,184
"240","{520571200000}","{264200301000}",0.000431367412111713,0.826839826839827,0.000521706137161286,8.91616095196135,191
"241","{521047500000}","{264200301000}",0.000487829115267696,0.808988764044944,0.000603010989705902,8.72366544814525,216
"242","{511734400000}","{264200301000}",0.000528481541540004,0.8125,0.000650438820356928,8.7615285794306,234
"243","{747062300000}","{264200301000}",0.000472019838384021,0.813229571984436,0.000580426308443509,8.76939586040585,209
"244","{514060700000}","{264200301000}",0.000487829115267696,0.824427480916031,0.000591718649074706,8.89014761318619,216
"245","{274502503300}","{274502502400}",0.000505896860277611,0.802867383512545,0.000630112607220774,15.1634539471471,224
"246","{101941500000}","{264200301000}",0.000492346051520175,0.825757575757576,0.000596235585327184,8.90449058422318,218
"247","{230110055500}","{271500513200}",0.000528481541540004,0.832740213523132,0.000634629543473253,12.0002293257614,234
"248","{220650560000}","{264200301000}",0.00057816784031727,0.823151125401929,0.000702383587260433,8.87638413587627,256
"249","{101305400000}","{264200301000}",0.000557841627181116,0.804560260586319,0.000693349714755476,8.67591103630913,247
"250","{521074800000}","{264200301000}",0.000715934396017869,0.81074168797954,0.00088306103735958,8.74256796279206,317
"251","{205206300000}","{264200301000}",0.000785946907931288,0.814988290398126,0.000964365889904196,8.7883608593532,348
"252","{264400501000}","{264200301000}",0.00123538206505292,0.813988095238095,0.00151769058083283,8.77757533507059,547
"253","{204000600400}","{204002600400}",0.00371969700391618,0.818181818181818,0.00454629633811978,139.068295236433,1647
"254","{158567100000}","{264500313200}",0.00442885599555533,0.809661436829067,0.00547000980175167,19.2690283083204,1961
